pair,i,sign,kz,wd,hour_ny,sweep_min,mss,t_mss,mss_in_hour,fvg,cls_60,depth_60,swept_60,ce_60,inval_60,target_60,h1_dir,h1_directional,race_ph,race_ext1,race_open,ret_before,ret_any,sweep_depth_atr
EURUSD,11058,1,NY_AM,Tue,9,1,True,19.0,True,True,cont_no_retrace,0.3805309734512405,False,True,False,False,False,False,neither,neither,target,True,True,0.47814313346232384
EURUSD,11059,1,NY_AM,Tue,10,25,True,24.0,False,True,retrace_cont,0.39795918367336536,False,True,True,False,False,False,neither,target,neither,True,True,1.2342857142857184
EURUSD,11059,-1,NY_AM,Tue,10,0,True,22.0,True,True,cont_no_retrace,0.03488372093020404,False,False,False,True,True,True,target,target,target,False,False,0.19389162561577425
EURUSD,11075,-1,London,Wed,2,3,True,43.0,True,True,retrace_fail,7.360655737704733,True,True,True,False,False,False,fail,fail,fail,False,True,0.987814784727826
EURUSD,11076,-1,London,Wed,3,6,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,11081,-1,NY_AM,Wed,8,30,True,2.0,False,True,retrace_cont,0.5271317829457418,False,False,False,False,False,False,neither,target,neither,True,True,2.6522911051212636
EURUSD,11082,-1,NY_AM,Wed,9,0,True,2.0,True,True,retrace_cont,0.5271317829457418,False,False,False,False,True,True,neither,target,target,True,True,0.30682689849153355
EURUSD,11083,1,NY_AM,Wed,10,0,True,19.0,True,True,cont_no_retrace,0.10227272727264125,False,True,False,True,True,False,target,target,target,True,True,0.8939319190923167
EURUSD,11099,1,London,Thu,2,3,True,18.0,True,True,cont_no_retrace,0.010989010989080705,True,True,True,True,False,False,target,fail,target,False,True,0.06754221388374378
EURUSD,11099,-1,London,Thu,2,19,True,28.0,True,True,cont_no_retrace,0.033707865168757976,False,False,False,True,True,False,target,target,target,False,False,0.19136960600375325
EURUSD,11100,1,London,Thu,3,3,True,14.0,True,True,retrace_cont,0.8214285714286508,False,True,True,True,True,False,target,target,target,True,True,0.24899787785898897
EURUSD,11101,-1,London,Thu,4,5,True,9.0,True,True,cont_no_retrace,0.16981132075471433,False,False,False,False,True,False,neither,neither,target,False,False,0.4059701492537328
EURUSD,11105,1,NY_AM,Thu,8,0,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,11107,-1,NY_AM,Thu,10,0,True,16.0,True,True,cont_no_retrace,0.2857142857142857,False,False,False,False,False,False,neither,target,target,True,True,0.504843620260231
EURUSD,11171,-1,London,Tue,2,14,True,43.0,True,True,retrace_cont,0.647058823529346,True,True,True,False,False,False,fail,fail,fail,True,True,0.9958261723545133
EURUSD,11172,-1,London,Tue,3,18,True,28.0,True,False,noFVG_stall,5.4242424242432605,True,False,False,False,False,False,fail,fail,fail,False,False,0.2778756607097349
EURUSD,11173,-1,London,Tue,4,0,True,23.0,True,True,cont_no_retrace,0.022222222222123535,False,False,False,False,True,False,neither,neither,target,False,False,0.16917841516766266
EURUSD,11177,1,NY_AM,Tue,8,0,True,45.0,True,True,cont_no_retrace,0.020689655172396897,False,False,False,True,True,True,target,neither,target,False,False,0.05569881382150977
EURUSD,11178,-1,NY_AM,Tue,9,15,True,43.0,True,True,cont_no_retrace,0.11267605633814269,False,False,False,True,True,False,target,target,target,False,False,0.12909836065576455
EURUSD,11179,1,NY_AM,Tue,10,0,True,31.0,True,True,cont_no_retrace,0.07865168539326964,False,False,False,False,False,False,neither,target,neither,False,False,1.6662038322689325
EURUSD,11196,1,London,Wed,3,2,True,4.0,True,True,cont_no_retrace,0.17567567567563513,True,True,True,False,False,False,fail,fail,target,True,True,0.07017543859638518
EURUSD,11197,1,London,Wed,4,0,True,1.0,True,False,noFVG_cont,1.7301587301590378,True,False,False,False,True,False,fail,fail,target,False,False,0.2140540540540191
EURUSD,11201,1,NY_AM,Wed,8,2,True,6.0,True,True,retrace_cont,0.3035714285714923,True,True,True,False,False,False,fail,fail,target,True,True,0.04469273743003534
EURUSD,11202,1,NY_AM,Wed,9,2,True,13.0,True,True,cont_no_retrace,0.13333333333335307,False,True,False,True,True,False,target,target,target,True,True,0.44361103669961266
EURUSD,11203,-1,NY_AM,Wed,10,0,True,32.0,True,True,cont_no_retrace,0.02162162162164433,False,True,True,False,False,False,neither,neither,neither,True,True,2.80495356037146
EURUSD,11219,-1,London,Thu,2,6,True,18.0,True,True,retrace_cont,0.5833333333334104,True,True,True,False,False,False,fail,target,target,True,True,0.5647805393971813
EURUSD,11220,-1,London,Thu,3,1,True,33.0,True,True,cont_no_retrace,0.3714285714286802,False,False,False,True,True,False,target,target,target,False,False,0.49584115910916393
EURUSD,11221,1,London,Thu,4,0,True,33.0,True,True,cont_no_retrace,0.11235955056177813,False,True,True,False,False,False,neither,neither,target,True,True,0.5121751025991831
EURUSD,11225,-1,NY_AM,Thu,8,2,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,11226,-1,NY_AM,Thu,9,0,True,23.0,True,True,retrace_cont,1.881889763779617,True,True,True,False,False,False,fail,fail,target,True,True,0.6748566748565953
EURUSD,11227,1,NY_AM,Thu,10,13,True,48.0,True,True,cont_no_retrace,0.07563025210096107,False,False,False,False,False,False,neither,target,target,False,False,0.9826875515251526
EURUSD,11291,1,London,Tue,2,10,True,30.0,True,True,retrace_fail,3.630769230768884,True,True,True,False,False,False,fail,fail,fail,True,True,0.3977900552486503
EURUSD,11292,1,London,Tue,3,2,True,8.0,True,True,retrace_fail,2.8750000000002167,True,True,True,False,False,False,fail,fail,target,True,True,0.3213530655389632
EURUSD,11297,1,NY_AM,Tue,8,17,True,25.0,True,True,cont_no_retrace,0.03076923076908887,False,True,False,False,False,False,neither,target,neither,True,True,0.4007421150278869
EURUSD,11299,1,NY_AM,Tue,10,2,True,45.0,True,True,cont_no_retrace,0.14285714285714285,True,True,True,False,False,False,fail,fail,fail,True,True,1.6773706082358701
EURUSD,11315,1,London,Wed,2,8,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,11315,-1,London,Wed,2,1,True,8.0,True,True,cont_no_retrace,0.0849673202614123,False,False,False,True,True,True,target,target,target,False,False,0.04702194357376697
EURUSD,11321,-1,NY_AM,Wed,8,30,True,32.0,True,False,noFVG_cont,1.130718954248349,True,False,False,False,False,False,fail,fail,fail,False,False,1.2291105121295256
EURUSD,11323,1,NY_AM,Wed,10,1,True,13.0,True,True,cont_no_retrace,0.07189542483650076,True,True,True,False,False,False,fail,fail,target,True,True,0.24092116917626663
EURUSD,11339,-1,London,Thu,2,0,True,28.0,True,True,cont_no_retrace,0.09302325581403754,False,True,True,False,False,False,neither,target,target,True,True,1.063412045635473
EURUSD,11340,1,London,Thu,3,3,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,11345,1,NY_AM,Thu,8,3,True,43.0,True,True,cont_no_retrace,0.17406143344709665,False,True,True,False,False,False,neither,neither,target,True,True,1.3518197573657629
EURUSD,11347,-1,NY_AM,Thu,10,0,True,3.0,True,True,cont_no_retrace,0.1559633027522917,False,True,True,True,True,True,target,target,target,True,True,0.04030226700248433
EURUSD,11411,-1,London,Tue,2,30,True,31.0,True,False,noFVG_cont,0.22580645161292634,False,False,False,True,True,False,target,target,target,False,False,0.09888169511479351
EURUSD,11412,1,London,Tue,3,13,True,46.0,True,True,retrace_cont,0.5,True,True,True,False,False,False,fail,fail,fail,True,True,0.7482185273159078
EURUSD,11413,1,London,Tue,4,0,True,16.0,True,True,retrace_cont,0.6250000000004337,True,True,True,False,False,False,fail,fail,fail,True,True,0.3297709923664567
EURUSD,11417,-1,NY_AM,Tue,8,30,True,36.0,True,True,cont_no_retrace,0.18750000000002168,True,True,True,False,False,False,fail,fail,target,True,True,0.3573012353499973
EURUSD,11418,-1,NY_AM,Tue,9,0,True,13.0,True,True,retrace_cont,1.4117647058824299,True,True,True,False,False,False,fail,fail,fail,False,True,0.268628078030121
EURUSD,11435,-1,London,Wed,2,0,True,5.0,True,True,retrace_cont,1.0,False,True,True,True,True,True,target,target,target,True,True,0.09117771211473975
EURUSD,11436,1,London,Wed,3,8,True,30.0,True,True,cont_no_retrace,0.27397260273973434,False,True,True,False,False,False,neither,neither,target,True,True,0.6034624896949774
EURUSD,11441,1,NY_AM,Wed,8,21,True,38.0,True,True,cont_no_retrace,0.13861386138614296,False,False,False,False,True,False,neither,neither,target,False,False,0.32040050062587966
EURUSD,11443,1,NY_AM,Wed,10,15,True,24.0,True,True,retrace_fail,4.220000000000577,True,True,True,False,False,False,fail,fail,fail,True,True,0.14808720691060873
EURUSD,11459,-1,London,Thu,2,1,True,34.0,True,True,stall,0.7736842105263539,False,False,False,False,False,False,neither,neither,neither,False,False,1.0814908401768892
EURUSD,11461,-1,London,Thu,4,0,True,37.0,True,True,retrace_cont,1.0392156862743305,True,True,True,False,False,False,fail,fail,fail,True,True,0.6203076923077049
EURUSD,11465,1,NY_AM,Thu,8,3,True,12.0,True,True,cont_no_retrace,0.21518987341773754,False,False,False,True,True,False,target,neither,target,False,False,0.23300970873780463
EURUSD,11465,-1,NY_AM,Thu,8,21,True,28.0,True,False,noFVG_cont,0.5686274509806226,True,False,False,False,False,False,fail,target,fail,False,False,0.07132950267479506
EURUSD,11467,1,NY_AM,Thu,10,0,True,7.0,True,True,cont_no_retrace,0.03846153846157952,True,True,True,False,False,False,fail,fail,target,True,True,0.17269544924153005
EURUSD,11531,-1,London,Tue,2,11,True,19.0,True,True,cont_no_retrace,0.15217391304354122,False,True,True,True,True,True,target,neither,target,True,True,0.008273009307005722
EURUSD,11532,1,London,Tue,3,1,True,2.0,True,True,cont_no_retrace,0.14634146341450205,False,True,False,True,True,False,target,target,target,True,True,0.01759530791780793
EURUSD,11532,-1,London,Tue,3,30,True,48.0,True,True,cont_no_retrace,0.06349206349211384,False,False,False,True,False,False,target,target,target,False,False,0.6158357771262079
EURUSD,11538,-1,NY_AM,Tue,9,26,True,20.0,False,True,cont_no_retrace,0.06956521739118178,False,False,False,True,False,False,target,neither,target,False,False,0.6318271119842074
EURUSD,11539,1,NY_AM,Tue,10,27,True,49.0,True,True,cont_no_retrace,0.5384615384615713,True,True,True,False,False,False,fail,fail,fail,True,True,0.38095238095232054
EURUSD,11555,1,London,Wed,2,25,True,34.0,True,True,cont_no_retrace,-0.048780487804653494,False,True,False,False,False,False,neither,target,target,True,True,0.2742508887759892
EURUSD,11555,-1,London,Wed,2,1,True,2.0,True,True,retrace_cont,1.123076923076697,True,True,True,True,True,False,fail,fail,target,True,True,0.1645505332656747
EURUSD,11565,1,London,Thu,2,14,True,51.0,True,True,cont_no_retrace,0.011627906976564052,False,False,False,False,False,False,neither,neither,target,False,False,0.8005738880918896
EURUSD,11567,1,London,Thu,4,5,True,8.0,True,True,cont_no_retrace,0.02941176470607443,False,False,False,True,True,True,target,target,target,False,False,0.14306358381509443
EURUSD,11571,-1,NY_AM,Thu,8,10,True,20.0,True,True,cont_no_retrace,0.07936507936490593,False,True,False,False,False,False,neither,neither,target,True,True,0.6435719784449269
EURUSD,11572,1,NY_AM,Thu,9,17,True,56.0,True,True,cont_no_retrace,-0.01754385964923899,False,False,False,True,False,False,target,target,target,False,False,0.3181489515547387
EURUSD,11573,-1,NY_AM,Thu,10,10,True,59.0,True,True,cont_no_retrace,0.2063492063491784,True,True,True,False,False,False,fail,fail,fail,True,True,1.6187594553704503
EURUSD,11637,-1,London,Tue,2,22,True,39.0,True,True,cont_no_retrace,0.23809523809569125,True,True,True,False,False,False,fail,fail,fail,True,True,0.25552825552832964
EURUSD,11638,-1,London,Tue,3,4,True,12.0,True,True,cont_no_retrace,0.05555555555593248,True,True,True,False,False,False,fail,target,target,True,True,0.11726384364810882
EURUSD,11643,1,NY_AM,Tue,8,6,True,30.0,True,True,cont_no_retrace,-0.008849557522183018,True,True,True,False,False,False,fail,fail,target,True,True,0.5312145289443843
EURUSD,11644,1,NY_AM,Tue,9,5,True,13.0,True,True,cont_no_retrace,0.30841121495317986,True,True,True,False,False,False,fail,fail,fail,True,True,0.4485981308412146
EURUSD,11645,1,NY_AM,Tue,10,0,True,9.0,True,True,cont_no_retrace,0.02564102564100131,True,True,True,False,False,False,fail,fail,target,True,True,0.38869745003443396
EURUSD,11661,-1,London,Thu,2,1,True,58.0,True,True,cont_no_retrace,0.014084507042033283,False,False,False,True,True,False,target,target,target,False,False,0.5597444089457727
EURUSD,11662,1,London,Thu,3,0,True,3.0,True,True,retrace_fail,2.666666666666428,True,True,True,False,False,False,fail,fail,target,True,True,0.053777208706796656
EURUSD,11667,1,NY_AM,Thu,8,3,True,5.0,True,True,cont_no_retrace,-0.028169014084379305,True,True,True,False,False,False,fail,fail,target,True,True,0.0797783933517317
EURUSD,11668,1,NY_AM,Thu,9,2,True,15.0,True,True,retrace_cont,0.7974683544304189,True,True,True,False,False,False,fail,target,target,True,True,0.3283173734609714
EURUSD,11669,1,NY_AM,Thu,10,3,True,16.0,True,True,cont_no_retrace,0.10869565217411242,True,True,True,False,False,False,fail,fail,target,False,True,0.07830342577495542
EURUSD,11733,-1,London,Tue,2,8,True,29.0,True,True,cont_no_retrace,0.18421052631580484,True,True,True,False,False,False,fail,fail,fail,True,True,0.5505443234836447
EURUSD,11735,-1,London,Tue,4,0,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,11741,1,NY_AM,Tue,10,0,True,18.0,True,True,cont_no_retrace,0.10828025477708267,True,True,True,False,False,False,fail,fail,fail,True,True,2.222222222222207
EURUSD,11757,1,London,Wed,2,1,True,14.0,True,True,cont_no_retrace,0.28888888888891084,True,True,True,False,False,False,fail,fail,fail,True,True,0.3572491813039201
EURUSD,11758,1,London,Wed,3,6,True,18.0,True,True,cont_no_retrace,0.006172839506213452,True,True,True,False,False,False,fail,fail,target,True,True,0.47016274864379004
EURUSD,11759,1,London,Wed,4,25,True,39.0,True,True,cont_no_retrace,0.2643678160918543,True,True,True,False,True,False,fail,fail,target,True,True,0.1810500905251048
EURUSD,11763,-1,NY_AM,Wed,8,24,True,29.0,True,True,retrace_cont,0.8061224489794508,True,True,True,False,False,False,fail,fail,fail,True,True,0.2834366696190983
EURUSD,11764,-1,NY_AM,Wed,9,0,True,12.0,True,True,cont_no_retrace,0.24038461538466055,True,True,True,False,True,True,fail,fail,target,True,True,0.23056768558963317
EURUSD,11765,-1,NY_AM,Wed,10,6,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,11782,1,London,Thu,3,4,True,10.0,True,True,cont_no_retrace,0.030612244897933752,False,False,False,True,True,True,target,target,target,False,False,0.2969221484610843
EURUSD,11787,-1,NY_AM,Thu,8,6,True,58.0,True,True,cont_no_retrace,0.21481481481474782,False,True,False,False,False,False,neither,neither,neither,True,True,1.1693158258466823
EURUSD,11789,1,NY_AM,Thu,10,3,True,49.0,True,True,retrace_fail,1.5441176470592892,True,True,True,False,False,False,fail,fail,fail,True,True,0.9163636363636297
EURUSD,11853,-1,London,Tue,2,0,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,11854,-1,London,Tue,3,16,True,36.0,True,True,cont_no_retrace,0.246666666666793,False,True,False,False,False,False,neither,neither,target,True,True,0.5050215208034444
EURUSD,11859,-1,NY_AM,Tue,8,30,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,11861,-1,NY_AM,Tue,10,4,True,3.0,False,True,cont_no_retrace,0.32692307692303585,True,True,True,False,False,False,fail,fail,fail,True,True,1.285821081485252
EURUSD,11877,1,London,Wed,2,1,True,22.0,True,True,cont_no_retrace,0.10714285714274385,False,False,False,True,True,False,target,target,target,False,False,0.39589169000944285
EURUSD,11878,-1,London,Wed,3,2,True,26.0,True,True,cont_no_retrace,0.055900621117968737,False,False,False,False,True,False,neither,neither,target,False,False,0.6611570247933116
EURUSD,11883,-1,NY_AM,Wed,8,30,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,11885,1,NY_AM,Wed,10,0,True,10.0,True,False,noFVG_cont,0.11363636363635217,True,False,False,False,False,False,fail,target,target,False,False,1.0503432494279294
EURUSD,11901,-1,London,Thu,2,1,True,27.0,True,True,retrace_cont,1.4074074074076206,True,True,True,False,False,False,fail,fail,fail,True,True,0.6199733688414946
EURUSD,11907,1,NY_AM,Thu,8,18,True,50.0,True,True,cont_no_retrace,0.04716981132075175,False,True,True,False,True,False,neither,neither,target,True,True,0.23542234332419743
EURUSD,11909,-1,NY_AM,Thu,10,5,True,36.0,True,True,retrace_cont,0.883928571428605,True,True,True,False,False,False,fail,fail,fail,True,True,1.5907570690178348
EURUSD,11973,1,London,Tue,2,0,True,7.0,True,True,cont_no_retrace,0.38181818181822585,True,True,True,True,True,False,target,target,target,False,True,0.05327413984462853
EURUSD,11974,1,London,Tue,3,7,True,12.0,True,True,cont_no_retrace,0.15873015873046084,True,True,True,False,False,False,fail,fail,fail,True,True,0.0037558685446255793
EURUSD,11979,-1,NY_AM,Tue,8,8,True,48.0,True,True,retrace_cont,0.5555555555556926,True,True,True,False,False,False,fail,fail,fail,True,True,0.6354746502182218
EURUSD,11981,-1,NY_AM,Tue,10,26,True,29.0,True,False,noFVG_stall,4.440000000000267,True,False,False,False,False,False,fail,fail,fail,False,False,0.008384279475944405
EURUSD,11998,-1,London,Wed,3,16,True,25.0,True,True,retrace_fail,2.1999999999999065,True,True,True,False,False,False,fail,fail,target,True,True,0.02379771938524962
EURUSD,11999,-1,London,Wed,4,1,True,2.0,True,True,retrace_fail,5.591836734692648,True,True,True,False,False,False,fail,fail,target,True,True,0.05475285171111578
EURUSD,12003,-1,NY_AM,Wed,8,9,True,26.0,True,True,cont_no_retrace,0.27659574468079073,False,False,False,True,True,False,target,target,target,False,False,0.1807682651267698
